date,state,city,killed,injured,incident,victims,geolocation,congresional_district,assault_weapon,rifle,handgun_general,handgun_specific
2016-07-07,Texas,Dallas,5,9,http://www.gunviolencearchive.org/incident/597756,14,"32.7793, -96.8052",Congressional District: 30,Assault weapon,AR-15,handgun,25 Auto
2016-07-07,Louisiana,Baton Rouge,0,4,http://www.gunviolencearchive.org/incident/597366,4,"30.4663, -91.1189",Congressional District: 2,NA,NA,NA,NA
2016-07-05,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/595557,4,"33.9921, -118.255",Congressional District: 40,NA,NA,NA,NA
2016-07-04,Pennsylvania,Pittsburgh,0,4,http://www.gunviolencearchive.org/incident/595048,4,"40.4431, -79.9974",Congressional District: 14,NA,NA,NA,NA
2016-07-04,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/595279,4,"41.7936, -87.6682",Congressional District: 7,NA,NA,NA,NA
2016-07-04,New York,Brooklyn,0,7,http://www.gunviolencearchive.org/incident/595166,7,"40.682, -73.9176",Congressional District: 8,NA,NA,NA,NA
2016-07-04,Ohio,Cleveland,0,4,http://www.gunviolencearchive.org/incident/596159,4,"41.4817, -81.7615",Congressional District: 11,NA,NA,NA,NA
2016-07-04,Texas,Houston,3,2,http://www.gunviolencearchive.org/incident/595069,5,"29.7565, -95.3806",Congressional District: 18,NA,NA,NA,NA
2016-07-04,Arizona,Phoenix,2,6,http://www.gunviolencearchive.org/incident/595482,8,"33.3921, -112.146",Congressional District: 7,Assault weapon,AR-15,NA,NA
2016-07-03,Louisiana,Monroe,2,3,http://www.gunviolencearchive.org/incident/594051,5,"32.5013, -92.1088",Congressional District: 5,NA,NA,NA,NA
2016-07-03,Tennessee,Chattanooga,0,4,http://www.gunviolencearchive.org/incident/594480,4,"35.0656, -85.2517",Congressional District: 3,NA,NA,NA,NA
2016-06-30,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/592724,5,"41.7211, -87.6581",Congressional District: 1,NA,NA,NA,NA
2016-06-29,Nevada,Las Vegas,5,0,http://www.gunviolencearchive.org/incident/592207,5,"36.1958, -115.224",Congressional District: 4,NA,NA,NA,NA
2016-06-28,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/591975,4,"33.9064, -118.265",Congressional District: 44,NA,NA,NA,NA
2016-06-28,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/591294,4,"41.8567, -87.709",Congressional District: 7,NA,NA,NA,NA
2016-06-27,Oregon,Woodburn,3,1,http://www.gunviolencearchive.org/incident/589488,4,"45.1457, -122.785",Congressional District: 5,NA,NA,NA,NA
2016-06-26,South Carolina,Bennettsville,0,4,http://www.gunviolencearchive.org/incident/590233,4,"34.5849, -79.6713",Congressional District: 7,NA,NA,NA,NA
2016-06-26,Georgia,Atlanta,1,4,http://www.gunviolencearchive.org/incident/588867,5,"33.7112, -84.3495",Congressional District: 5,NA,NA,NA,NA
2016-06-26,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/589165,4,"29.7128, -95.487",Congressional District: 7,NA,NA,NA,NA
2016-06-26,Texas,Corpus Christi,0,4,http://www.gunviolencearchive.org/incident/588918,4,"27.7741, -97.4214",Congressional District: 27,NA,NA,Handgun,NA
2016-06-26,North Carolina,Charlotte,0,5,http://www.gunviolencearchive.org/incident/589159,5,"35.2253, -80.8848",Congressional District: 12,NA,NA,NA,NA
2016-06-25,Texas,Fort Worth,2,5,http://www.gunviolencearchive.org/incident/587755,7,"32.7442, -97.2918",Congressional District: 33,NA,NA,NA,NA
2016-06-25,Virginia,Norfolk,0,4,http://www.gunviolencearchive.org/incident/589470,4,"36.8282, -76.2786",Congressional District: 3,NA,NA,NA,NA
2016-06-25,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/587983,4,"41.686, -87.6569",Congressional District: 1,NA,NA,NA,NA
2016-06-24,Kansas,Kansas City,0,4,http://www.gunviolencearchive.org/incident/589046,4,"39.1233, -94.6161",Congressional District: 3,NA,NA,NA,NA
2016-06-24,Connecticut,Hartford,0,5,http://www.gunviolencearchive.org/incident/587735,5,"41.7792, -72.6831",Congressional District: 1,NA,NA,NA,NA
2016-06-24,Maryland,District Heights,3,2,http://www.gunviolencearchive.org/incident/587769,5,"38.8454, -76.878",Congressional District: 4,NA,NA,NA,NA
2016-06-22,Washington,Olympia,3,1,http://www.gunviolencearchive.org/incident/585821,4,"47.0538, -122.741",Congressional District: 10,NA,NA,Handgun,NA
2016-06-22,Georgia,Dekalb (county),1,4,http://www.gunviolencearchive.org/incident/586122,5,"33.8116, -84.1882",Congressional District: 4,NA,NA,NA,NA
2016-06-22,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/586058,4,"41.8819, -87.7038",Congressional District: 7,NA,NA,NA,NA
2016-06-21,New Jersey,Willingboro,0,4,http://www.gunviolencearchive.org/incident/586044,4,"40.031, -74.8924",Congressional District: 3,NA,NA,NA,NA
2016-06-21,Kentucky,Louisville,2,2,http://www.gunviolencearchive.org/incident/585615,4,"38.2091, -85.77",Congressional District: 3,NA,NA,NA,NA
2016-06-19,Virginia,Roanoke,0,4,http://www.gunviolencearchive.org/incident/583631,4,"37.2858, -79.9747",Congressional District: 6,NA,NA,NA,NA
2016-06-18,Virginia,Exmore,1,3,http://www.gunviolencearchive.org/incident/583584,4,"37.5318, -75.823",Congressional District: 2,NA,NA,NA,NA
2016-06-18,Georgia,Waycross,2,2,http://www.gunviolencearchive.org/incident/583537,4,"31.2201, -82.3634",Congressional District: 1,NA,NA,NA,NA
2016-06-18,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/583362,4,"41.7519, -87.554",Congressional District: 2,NA,NA,NA,NA
2016-06-14,Delaware,Wilmington,0,4,http://www.gunviolencearchive.org/incident/580848,4,"39.7408, -75.5646",Congressional District: 1,NA,NA,NA,NA
2016-06-14,California,Oakland,1,3,http://www.gunviolencearchive.org/incident/580791,4,"37.8033, -122.27",Congressional District: 13,NA,NA,NA,NA
2016-06-13,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/579517,4,"36.735, -119.739",Congressional District: 16,NA,NA,NA,NA
2016-06-13,New York,Brooklyn,0,5,http://www.gunviolencearchive.org/incident/579786,5,"40.6427, -73.9226",Congressional District: 9,NA,NA,Handgun,NA
2016-06-13,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/580279,5,"41.8749, -87.706",Congressional District: 7,NA,NA,NA,NA
2016-06-12,Florida,Orlando,50,53,http://www.gunviolencearchive.org/incident/577157,103,"28.5195, -81.3767",Congressional District: 5,Assault weapon,AR-15,NA,9mm
2016-06-11,New Mexico,Roswell,5,0,http://www.gunviolencearchive.org/incident/577574,5,"33.4196, -104.518",Congressional District: 2,NA,NA,NA,NA
2016-06-11,Minnesota,Webster,0,4,http://www.gunviolencearchive.org/incident/578238,4,"44.5298, -93.3729",Congressional District: 1,NA,NA,NA,NA
2016-06-11,North Carolina,Charlotte,1,3,http://www.gunviolencearchive.org/incident/576774,4,NA,NA,NA,NA,NA,NA
2016-06-11,California,Stockton,1,3,http://www.gunviolencearchive.org/incident/577938,4,"37.9874, -121.291",Congressional District: 9,NA,NA,NA,NA
2016-06-11,California,Panorama City,3,2,http://www.gunviolencearchive.org/incident/577073,5,"34.2248, -118.454",Congressional District: 29,NA,NA,NA,NA
2016-06-09,Florida,Fort Walton Beach,0,4,http://www.gunviolencearchive.org/incident/575607,4,"30.462, -86.649",Congressional District: 1,NA,NA,NA,NA
2016-06-08,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/574850,4,"38.8964, -77.0403",Congressional District: 1,NA,NA,NA,NA
2016-06-08,Massachusetts,Boston,1,3,http://www.gunviolencearchive.org/incident/574753,4,"42.3735, -71.0661",Congressional District: 7,NA,NA,NA,NA
2016-06-06,California,Visalia,0,4,http://www.gunviolencearchive.org/incident/573327,4,"36.3306, -119.311",Congressional District: 22,NA,NA,NA,NA
2016-06-05,Minnesota,Minneapolis,0,4,http://www.gunviolencearchive.org/incident/575061,4,"44.9863, -93.2982",Congressional District: 5,NA,NA,NA,NA
2016-06-05,Florida,Cape Coral,3,3,http://www.gunviolencearchive.org/incident/572696,6,"26.6037, -81.9908",Congressional District: 19,NA,NA,NA,NA
2016-06-05,Arizona,Phoenix,2,4,http://www.gunviolencearchive.org/incident/572766,6,"33.5558, -112.113",Congressional District: 9,NA,NA,NA,NA
2016-06-05,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/572513,4,"40.5767, -73.9837",Congressional District: 8,NA,NA,NA,NA
2016-06-04,Colorado,Denver,3,1,http://www.gunviolencearchive.org/incident/571859,4,"39.7674, -104.923",Congressional District: 1,NA,NA,NA,NA
2016-05-31,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/569225,4,"41.8937, -87.7089",Congressional District: 7,NA,NA,NA,NA
2016-05-31,Indiana,Fort Wayne,0,4,http://www.gunviolencearchive.org/incident/569189,4,"41.1059, -85.0571",Congressional District: 3,NA,NA,NA,NA
2016-05-30,Maryland,Baltimore,0,5,http://www.gunviolencearchive.org/incident/568528,5,"39.3412, -76.609",Congressional District: 7,NA,NA,NA,38 Spl
2016-05-30,California,Sacramento,0,5,http://www.gunviolencearchive.org/incident/568745,5,"38.5131, -121.463",Congressional District: 6,NA,NA,NA,NA
2016-05-29,Nevada,Las Vegas,0,4,http://www.gunviolencearchive.org/incident/567788,4,"36.172, -115.141",Congressional District: 1,NA,NA,Handgun,NA
2016-05-29,New Jersey,Trenton,0,6,http://www.gunviolencearchive.org/incident/567673,6,"40.2294, -74.7632",Congressional District: 12,NA,NA,NA,NA
2016-05-29,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/567494,4,"39.7623, -86.1583",Congressional District: 7,NA,NA,NA,NA
2016-05-29,Texas,Houston,2,6,http://www.gunviolencearchive.org/incident/567614,8,"29.7727, -95.5745",Congressional District: 7,Assault weapon,AR-15,Handgun,NA
2016-05-23,New Jersey,Newark,0,5,http://www.gunviolencearchive.org/incident/564470,5,"40.7404, -74.2215",Congressional District: 10,NA,NA,NA,NA
2016-05-22,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/563829,4,"29.9613, -90.1235",Congressional District: 2,NA,NA,NA,NA
2016-05-22,California,Stockton,1,3,http://www.gunviolencearchive.org/incident/563514,4,"37.9623, -121.288",Congressional District: 9,NA,NA,NA,NA
2016-05-22,Tennessee,Nashville,0,4,http://www.gunviolencearchive.org/incident/563751,4,"36.1401, -86.7638",Congressional District: 5,NA,NA,NA,NA
2016-05-21,Georgia,Jackson,1,3,http://www.gunviolencearchive.org/incident/563630,4,"33.2598, -84.0274",Congressional District: 10,NA,NA,NA,NA
2016-05-18,Indiana,Indianapolis,0,4,http://www.gunviolencearchive.org/incident/561912,4,"39.8181, -86.1217",Congressional District: 7,NA,NA,NA,NA
2016-05-17,South Carolina,Ravenel,3,1,http://www.gunviolencearchive.org/incident/560782,4,"32.7849, -80.2037",Congressional District: 6,NA,NA,NA,NA
2016-05-15,Indiana,Evansville,0,4,http://www.gunviolencearchive.org/incident/559194,4,"37.9812, -87.5567",Congressional District: 8,NA,NA,NA,NA
2016-05-15,Georgia,Moultrie,5,0,http://www.gunviolencearchive.org/incident/565244,5,"31.2124, -83.8518",Congressional District: 8,NA,NA,NA,NA
2016-05-14,Georgia,Atlanta,0,5,http://www.gunviolencearchive.org/incident/559042,5,"33.749, -84.388",Congressional District: 5,NA,NA,NA,NA
2016-05-14,West Virginia,Charleston,1,3,http://www.gunviolencearchive.org/incident/558796,4,"38.3767, -81.6749",Congressional District: 2,NA,NA,NA,NA
2016-05-11,Alabama,Birmingham,1,4,http://www.gunviolencearchive.org/incident/557589,5,"33.5313, -86.8143",Congressional District: 7,NA,NA,NA,NA
2016-05-11,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/557479,5,"41.7639, -87.6249",Congressional District: 1,NA,NA,NA,NA
2016-05-08,Texas,Austin,1,3,http://www.gunviolencearchive.org/incident/555126,4,"30.3546, -97.7047",Congressional District: 35,NA,NA,NA,NA
2016-05-06,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/555873,5,"42.416, -82.9897",Congressional District: 14,NA,NA,NA,NA
2016-05-06,Alabama,Montgomery,1,3,http://www.gunviolencearchive.org/incident/555886,4,"32.3757, -86.3333",Congressional District: 2,NA,NA,NA,NA
2016-05-06,Maryland,Bethesda,3,3,http://www.gunviolencearchive.org/incident/554133,6,"39.0224, -77.1485",Congressional District: 6,NA,NA,Handgun,NA
2016-05-05,Louisiana,Shreveport,2,6,http://www.gunviolencearchive.org/incident/553803,8,"32.5389, -93.7635",Congressional District: 4,NA,NA,NA,NA
2016-05-05,Florida,Miami,1,3,http://www.gunviolencearchive.org/incident/554027,4,"25.7937, -80.2306",Congressional District: 27,NA,NA,NA,NA
2016-05-04,Minnesota,Minneapolis,1,7,http://www.gunviolencearchive.org/incident/553570,8,"44.9952, -93.3057",Congressional District: 5,NA,NA,Handgun,NA
2016-05-01,Tennessee,Murfreesboro,0,5,http://www.gunviolencearchive.org/incident/551053,5,"35.8314, -86.349",Congressional District: 4,NA,NA,NA,NA
2016-04-29,Missouri,Saint Louis (Ferguson),0,4,http://www.gunviolencearchive.org/incident/550445,4,"38.7521, -90.315",Congressional District: 1,NA,NA,NA,NA
2016-04-29,California,Oakland,0,5,http://www.gunviolencearchive.org/incident/550619,5,"37.8226, -122.277",Congressional District: 13,NA,NA,NA,NA
2016-04-27,Louisiana,Baton Rouge,2,2,http://www.gunviolencearchive.org/incident/549507,4,"30.4903, -91.0872",Congressional District: 6,NA,NA,NA,NA
2016-04-27,Mississippi,Kilmichael,3,1,http://www.gunviolencearchive.org/incident/549071,4,"33.435, -89.5726",Congressional District: 2,NA,NA,NA,NA
2016-04-26,Maryland,District Heights (Forestville),1,4,http://www.gunviolencearchive.org/incident/548333,5,"38.8432, -76.8954",Congressional District: 4,NA,NA,NA,NA
2016-04-25,Tennessee,Nashville,0,4,http://www.gunviolencearchive.org/incident/547639,4,"36.1664, -86.7807",Congressional District: 5,NA,NA,Handgun,NA
2016-04-25,Florida,Miami,0,5,http://www.gunviolencearchive.org/incident/547827,5,"25.8383, -80.2242",Congressional District: 24,NA,NA,NA,NA
2016-04-24,Virginia,Halifax,0,5,http://www.gunviolencearchive.org/incident/546760,5,"36.7755, -78.9208",Congressional District: 5,NA,NA,NA,NA
2016-04-24,Illinois,Chicago (Englewood),2,3,http://www.gunviolencearchive.org/incident/547319,5,"41.7696, -87.6739",Congressional District: 7,NA,NA,NA,NA
2016-04-24,Colorado,Denver,0,4,http://www.gunviolencearchive.org/incident/546818,4,"39.748, -105.001",Congressional District: 1,NA,NA,NA,NA
2016-04-23,Nevada,Las Vegas,1,3,http://www.gunviolencearchive.org/incident/546581,4,"36.1548, -115.019",Congressional District: 4,NA,NA,NA,NA
2016-04-23,Alabama,Auburn,3,1,http://www.gunviolencearchive.org/incident/546244,4,"32.5873, -85.6088",Congressional District: 3,NA,NA,NA,NA
2016-04-23,Kansas,Topeka,1,4,http://www.gunviolencearchive.org/incident/546550,5,"38.9988, -95.687",Congressional District: 2,NA,NA,NA,NA
2016-04-23,New York,New York (Manhattan),0,4,http://www.gunviolencearchive.org/incident/546258,4,"40.8209, -73.9452",Congressional District: 13,NA,NA,NA,NA
2016-04-22,Ohio,Piketon,8,0,http://www.gunviolencearchive.org/incident/545525,8,"39.0201, -83.275",Congressional District: 2,NA,NA,NA,NA
2016-04-22,Georgia,Appling,6,0,http://www.gunviolencearchive.org/incident/546022,6,"33.5989, -82.2244",Congressional District: 10,NA,NA,NA,NA
2016-04-21,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/545501,4,"39.3325, -76.545",Congressional District: 2,NA,NA,NA,NA
2016-04-19,Alabama,Blountsville,1,4,http://www.gunviolencearchive.org/incident/543441,5,"34.1597, -86.4686",Congressional District: 4,NA,NA,NA,40 SW
2016-04-19,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/544080,4,"41.7974, -87.6915",Congressional District: 4,NA,NA,NA,NA
2016-04-19,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/543132,5,"41.7414, -87.6584",Congressional District: 1,NA,NA,NA,NA
2016-04-18,California,Long Beach,1,3,http://www.gunviolencearchive.org/incident/543244,4,"33.7879, -118.176",Congressional District: 47,NA,NA,NA,NA
2016-04-17,Pennsylvania,Philadelphia,3,1,http://www.gunviolencearchive.org/incident/541996,4,"40.0016, -75.1402",Congressional District: 2,NA,NA,NA,NA
2016-04-17,South Carolina,Pelzer,1,3,http://www.gunviolencearchive.org/incident/543102,4,"34.6459, -82.4371",Congressional District: 3,NA,NA,NA,NA
2016-04-17,Texas,Edinburg,1,6,http://www.gunviolencearchive.org/incident/543108,7,"26.3058, -98.1924",Congressional District: 15,NA,NA,NA,NA
2016-04-16,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/542259,5,"42.3882, -83.0742",Congressional District: 13,NA,NA,NA,NA
2016-04-16,Florida,Orlando,2,4,http://www.gunviolencearchive.org/incident/541987,6,"28.5329, -81.3937",Congressional District: 5,NA,NA,handgun,NA
2016-04-16,Alabama,Enterprise,0,4,http://www.gunviolencearchive.org/incident/542362,4,"31.3036, -85.8152",Congressional District: 2,NA,NA,NA,NA
2016-04-10,Wisconsin,Milwaukee,1,3,http://www.gunviolencearchive.org/incident/537825,4,"43.1183, -88.0061",Congressional District: 4,NA,NA,NA,NA
2016-04-10,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/537820,4,"33.9628, -118.267",Congressional District: 43,NA,NA,NA,NA
2016-04-09,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/537311,4,"35.0724, -89.8635",Congressional District: 9,NA,NA,NA,NA
2016-04-09,Alabama,Anniston,0,4,http://www.gunviolencearchive.org/incident/539705,4,"33.6636, -85.8501",Congressional District: 3,NA,NA,NA,NA
2016-04-09,New Mexico,Albuquerque,0,4,http://www.gunviolencearchive.org/incident/537085,4,"35.0558, -106.627",Congressional District: 1,NA,NA,NA,NA
2016-04-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/535927,4,"41.7674, -87.5709",Congressional District: 2,NA,NA,NA,NA
2016-03-31,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/532604,4,"41.7704, -87.657",Congressional District: 7,NA,NA,NA,NA
2016-03-25,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/528614,4,"41.8832, -87.738",Congressional District: 7,NA,NA,NA,NA
2016-03-25,Colorado,Denver,0,4,http://www.gunviolencearchive.org/incident/529488,4,"39.7123, -104.89",Congressional District: 1,NA,NA,NA,NA
2016-03-21,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/526380,4,"41.8824, -87.7687",Congressional District: 7,NA,NA,NA,NA
2016-03-19,Florida,Plantation,1,4,http://www.gunviolencearchive.org/incident/525464,5,"26.125, -80.3096",Congressional District: 22,NA,NA,NA,NA
2016-03-19,Alabama,Wetumpka,2,2,http://www.gunviolencearchive.org/incident/525301,4,"32.5382, -86.214",Congressional District: 2,NA,NA,NA,NA
2016-03-15,Georgia,Atlanta,0,5,http://www.gunviolencearchive.org/incident/523044,5,"33.7766, -84.4565",Congressional District: 5,NA,NA,NA,NA
2016-03-13,Florida,Fort Myers,0,4,http://www.gunviolencearchive.org/incident/522122,4,"26.5769, -81.8674",Congressional District: 19,NA,NA,NA,NA
2016-03-12,Oregon,Portland,0,4,http://www.gunviolencearchive.org/incident/521821,4,"45.5191, -122.497",Congressional District: 3,NA,NA,NA,NA
2016-03-12,California,Oakland,0,4,http://www.gunviolencearchive.org/incident/521074,4,"37.7765, -122.236",Congressional District: 13,NA,NA,NA,NA
2016-03-11,Michigan,Detroit,2,2,http://www.gunviolencearchive.org/incident/520767,4,"42.3715, -83.1075",Congressional District: 13,NA,NA,Handgun,NA
2016-03-11,New Jersey,Trenton,0,5,http://www.gunviolencearchive.org/incident/520290,5,"40.2386, -74.777",Congressional District: 12,NA,NA,NA,NA
